title,content,date,url,source,label,text_length,word_count,has_urls,has_numbers,has_quotes
"Sebaran Pengeluaran Khas Wang Simpanan KWSP Dari RM500 Hingga RM10,000 Mulai 15 April 2025 Adalah Tidak Benar",SEBENARNYA: Menurut Kumpulan Wang Simpanan Pekerja (KWSP): Jangan terpedaya dengan maklumat palsu di media sosial. Pastikan maklumat yang anda terima adalah sahih. Artikel terdahulu 18 Disember 2024 SUMBER: Facebook Rasmi KWSP Instagram Rasmi KWSP X Rasmi KWSP,"Fri, 18 Apr 2025 09:30:00 +0000",https://sebenarnya.my/sebaran-pengeluaran-khas-wang-simpanan-kwsp-dari-rm500-hingga-rm10000-mulai-15-april-2025-adalah-tidak-benar/,Sebenarnya.my,0,260,37,False,True,False
Makluman: Harga Runcit Produk Petroleum Bagi Tempoh 17 April Hingga 23 April 2025,"Menurut kenyataan Media Kementerian Kewangan (MOF): Seiring dengan perubahan harga pasaran minyak dunia, Kerajaan memutuskan untuk mengurangkan harga runcit RON97 sebanyak 10 sen kepada RM3.18 seliter dan harga runcit diesel di Semenanjung Malaysia sebanyak 10 sen kepada RM2.88 seliter bagi tempoh 17 April 2025 hingga 23 April 2025. Kerajaan akan terus memantau perkembangan pasaran dan [&#8230;]","Wed, 16 Apr 2025 09:17:00 +0000",https://sebenarnya.my/makluman-harga-runcit-produk-petroleum-bagi-tempoh-17-april-hingga-23-april-2025/,Sebenarnya.my,0,398,56,False,True,False
Penjelasan Kejadian Letupan Di Sebuah Stesen Minyak Berdekatan KLIA,Menurut Ketua Polis Kuala Lumpur: Polis menafikan dakwaan yang kononnya terdapat ancaman letupan di sebuah stesen minyak berdekatan Lapangan Terbang Antarabangsa Kuala Lumpur (KLIA) pada 15 April 2025. Ketua Polis Kuala Lumpur Datuk Rusdi Mohd Isa berkata pihaknya menerima makluman berhubung satu kejadian letupan membabitkan kereta jenis Proton Saga di lokasi berkenaan. Untuk makluman hasil [&#8230;],"Tue, 15 Apr 2025 13:59:00 +0000",https://sebenarnya.my/penjelasan-kejadian-letupan-di-sebuah-stesen-minyak-berdekatan-klia/,Sebenarnya.my,0,403,56,False,True,False
Waspada Taktik Penipuan Yang Menawarkan Bantuan Tunai RM300 Ke Dalam MyKad Melalui Pautan Palsu,"Menurut Jabatan Pendaftaran Negara (JPN): Jabatan Pendaftaran Negara (JPN) ingin memaklumkan kepada orang ramai tentang satu pautan yang tular di media sosial mengenai bantuan tunai RM300 yang kononnya dikreditkan ke dalam MyKad. Maklumat ini adalah PALSU! JPN tidak pernah mengeluarkan sebarang bantuan wang tunai. Untuk maklumat sahih berkenaan bantuan kewangan kerajaan, sila rujuk portal rasmi [&#8230;]","Tue, 15 Apr 2025 03:38:00 +0000",https://sebenarnya.my/waspada-taktik-penipuan-yang-menawarkan-bantuan-tunai-rm300-ke-dalam-mykad-melalui-pautan-palsu/,Sebenarnya.my,0,407,56,False,True,False
Makluman: Penutupan Jalan Raya Melibatkan 17 Laluan dan KLIA 2 Sempena Lawatan Presiden Republik Rakyat China Ke Malaysia Pada 15 Hingga 17 April 2025,"Menurut kenyataan Jabatan Siasatan dan Penguatkuasaan Trafik (JSPT): JSPT Polis Diraja Malaysia (PDRM) akan melaksanakan penutupan penutupan penuh / lencongan jalan sempena lawatan Tuan Yang Terutama Xi Jinping, Presiden Republik rakyat China ke Malaysia pada 15 hingga 17 April 2025. Sebanyak 17 laluan akan terlibat dengan penutupan penuh / lencongan jalan sepanjang lawatan Tuan Yang [&#8230;]","Sun, 13 Apr 2025 02:51:00 +0000",https://sebenarnya.my/makluman-penutupan-jalan-raya-melibatkan-17-laluan-dan-klia-2-sempena-lawatan-presiden-republik-rakyat-china-ke-malaysia-pada-15-hingga-17-april-2025/,Sebenarnya.my,0,396,56,False,True,False
Makluman: Harga Runcit Produk Petroleum Bagi Tempoh 10 April Hingga 16 April 2025,"Menurut kenyataan media Kementerian Kewangan (MOF): Seiring dengan perubahan harga pasaran minyak dunia, Kerajaan memutuskan untuk mengurangkan harga runcit RON97 sebanyak 5 sen kepada RM3.28 seliter dan harga runcit diesel di Semenanjung Malaysia sebanyak 5 sen kepada RM2.98 seliter bagi tempoh 10 April 2025 hingga 16 April 2025. Kerajaan akan terus memantau perkembangan pasaran dan [&#8230;]","Wed, 09 Apr 2025 09:00:00 +0000",https://sebenarnya.my/makluman-harga-runcit-produk-petroleum-bagi-tempoh-10-april-hingga-16-april-2025/,Sebenarnya.my,0,396,56,False,True,False
Tiada Individu Yang Terkorban Dalam Insiden Kebakaran Saluran Paip Gas Di Putra Heights,"SEBENARNYA: Menurut Ketua Polis Daerah Subang Jaya: Tiada individu yang terkorban dalam insiden kebakaran saluran paip gas di Putra Heights pada 2 April 2025, seperti yang ditularkan di media sosial. Beliau turut memaklumkan bahawa pihak polis tidak menerima laporan berkaitan kematian mana-mana individu dalam kejadian tersebut. SUMBER: Astro Awani Sinar Harian Berita Harian","Sun, 06 Apr 2025 07:07:00 +0000",https://sebenarnya.my/tiada-individu-yang-terkorban-dalam-insiden-kebakaran-saluran-paip-gas-di-putra-heights/,Sebenarnya.my,0,376,53,False,True,False
Waspada Terhadap Kewujudan Akaun Palsu Yang Menyamar Sebagai Wakil Perkhidmatan Pelanggan MAS Bagi Tujuan Penipuan,"Menurut kenyataan Malaysia Airlines (MAS): Baru-baru dilihat berlaku peningkatan kewujudan akaun-akaun palsu yang menyamar sebagai wakil perkhidmatan pelanggan syarikat tersebut, terutamanya melalui ruangan komen di media sosial. Akaun-akaun palsu berkenaan dipercayai akan cuba memperdayakan pengguna bagi tujuan untuk mendapatkan maklumat peribadi, butiran pembayaran, serta mengarahkan pengguna ke pautan yang mencurigakan. SUMBER: Facebook Rasmi MAS","Wed, 02 Apr 2025 10:51:00 +0000",https://sebenarnya.my/waspada-terhadap-kewujudan-akaun-palsu-yang-menyamar-sebagai-wakil-perkhidmatan-pelanggan-mas-bagi-tujuan-penipuan/,Sebenarnya.my,0,453,54,False,False,False
Waspada Halaman Facebook Palsu Yang Menyalahgunakan Nama & Logo MARDI,"Menurut Institut Penyelidikan dan Kemajuan Pertanian Malaysia (MARDI): Pihak MARDI Malaysia ingin menegaskan bahawa terdapat halaman media sosial palsu dan tidak mempunyai sebarang kaitan dengan MARDI. MARDI menasihatkan orang ramai agar tidak terpedaya dengan sebarang promosi, tawaran atau maklumat yang dikeluarkan oleh halaman tersebut. SUMBER: Facebook Rasmi MARDI","Wed, 02 Apr 2025 08:29:00 +0000",https://sebenarnya.my/waspada-halaman-facebook-palsu-yang-menyalahgunakan-nama-logo-mardi/,Sebenarnya.my,0,369,48,False,False,False
Makluman: Mangsa Insiden Kebakaran Saluran Paip Gas Di Putra Heights Telah Menerima Rawatan Yang Sewajarnya Dari KKM,"Menurut kenyataan Kementerian Kesihatan Malaysia (KKM): Mangsa insiden kebakaran melibatkan saluran paip gas di Putra Heights, Puchong, Selangor telah dilaporkan berlaku pada 1 April 2025, jam 8:10 pagi telah menerima rawatan yang sewajarnya dari KKM. Lapan (8) pasukan perubatan daripada pelbagai hospital di Lembah Klang telah diaktifkan oleh Pusat Koordinasi Kecemasan Perubatan (MECC) Putrajaya untuk [&#8230;]","Tue, 01 Apr 2025 13:52:00 +0000",https://sebenarnya.my/makluman-mangsa-insiden-kebakaran-saluran-paip-gas-di-putra-heights-telah-menerima-rawatan-yang-sewajarnya-dari-kkm/,Sebenarnya.my,0,414,56,False,True,False
Makluman: Operasi Penerbangan Di Lapangan Terbang Sultan Abdul Aziz Shah Tidak Terjejas Susulan Kebakaran Saluran Paip Gas Di Putra Heights,"Menurut Ketua Pegawai Eksekutif Pihak Berkuasa Penerbangan Awam Malaysia (CAAM), Datuk Kapten Norazman Mahmud: Operasi penerbangan di Lapangan Terbang Sultan Abdul Aziz Shah di Subang, kekal berjalan seperti biasa setakat ini walaupun berlaku kebakaran saluran paip gas di Jalan Putra Harmoni, Putra Heights, Subang Jaya, Selangor pada 1 April 2025 jam 8:10 pagi. Walau bagaimanapun, [&#8230;]","Tue, 01 Apr 2025 07:25:00 +0000",https://sebenarnya.my/makluman-operasi-penerbangan-di-lapangan-terbang-sultan-abdul-aziz-shah-tidak-terjejas-susulan-kebakaran-saluran-paip-gas-di-putra-heights/,Sebenarnya.my,0,393,56,False,True,False
Penjelasan Berkenaan Insiden Kebakaran Stesen Minyak Di Putra Heights,"Menurut kenyataan media Petroliam Nasional Berhad (PETRONAS): PETRONAS mengesahkan bahawa kebakaran telah berlaku di saluran paip utama PETRONAS Gas Berhad (PGB) berhampiran Putra Heights, Selangor pada 1 April 2025, jam 8:10 pagi. Saluran paip yang terjejas telah diasingkan, dan semua pihak berkepentingan yang berkaitan telah dimaklumkan. Dalam kenyataan berasingan oleh PETRONAS Dagangan Berhad (PDB) turut [&#8230;]","Tue, 01 Apr 2025 06:30:00 +0000",https://sebenarnya.my/penjelasan-berkenaan-insiden-kebakaran-stesen-minyak-di-putra-heights/,Sebenarnya.my,0,420,56,False,True,False
Waspada Terhadap Larangan Aktiviti Penerbangan dan Pengendalian Dron Di Kawasan Kebakaran Saluran Paip Gas Putra Heights,"Menurut kenyataan Pihak Berkuasa Penerbangan Awam Malaysia (CAAM): Pihak Berkuasa Penerbangan Awam Malaysia (CAAM) menegaskan orang ramai agar tidak menerbangkan dron di kawasan berlakunya kebakaran saluran paip gas di Putra Heights, Puchong, Selangor. Larangan tersebut bertujuan untuk mengelakkan sebarang kejadian tidak dingini terutamanya membabitkan aspek keselamatan dan sekuriti orang ramai, serta pasukan penyelamat yang sedang [&#8230;]","Tue, 01 Apr 2025 03:23:00 +0000",https://sebenarnya.my/waspada-terhadap-larangan-aktiviti-penerbangan-dan-pengendalian-dron-di-kawasan-kebakaran-saluran-paip-gas-putra-heights/,Sebenarnya.my,0,445,56,False,True,False
Penjelasan Berhubung Pengambilalihan Konsesi Menara Kuala Lumpur,Menurut kenyataan Media Kementerian Komunikasi (KK): KK sedang meneliti perkembangan terkini susulan isu pengambilalihan konsesi Menara Kuala Lumpur yang dibuat menurut perjanjian konsesi yang telah ditandatangani oleh Kerajaan. Kementerian Komunikasi ingin menegaskan bahawa Menara Kuala Lumpur adalah milik kerajaan serta pengambilalihan konsesi hanya melibatkan perubahan pengurusan dan operasi yang telah dilaksanakan melalui notis pelawaan cadangan [&#8230;],"Mon, 31 Mar 2025 14:39:00 +0000",https://sebenarnya.my/penjelasan-berhubung-pengambilalihan-konsesi-menara-kuala-lumpur/,Sebenarnya.my,0,463,56,False,True,False
Waspada Sebaran Berita Palsu Mengenai Geran Digital Madani Bagi PMKS,"Menurut Malaysia Digital Economy Corporation (MDEC): MDEC ingin memaklumkan kepada orang ramai bahawa maklumat mengenai berita palsu yang sedang tular di internet berkaitan geran digital yang dipanggil MADANI, kononnya dibuka untuk menyokong PMKS. Berita ini adalah sepenuhnya palsu dan berniat jahat. Kerajaan serta MDEC tidak mempunyai sebarang kaitan dengan geran ini. Memandangkan kebimbangan yang semakin [&#8230;]","Fri, 28 Mar 2025 01:24:00 +0000",https://sebenarnya.my/waspada-sebaran-berita-palsu-mengenai-geran-digital-madani-bagi-pmks/,Sebenarnya.my,0,419,56,False,True,False
Waspada Akaun Facebook Palsu Yang Menggunakan Identiti KDPB Sultan Pahang,"Menurut Halaman Facebook Rasmi Istana Pahang (Kesultanan Pahang): Istana Pahang mengesan wujudnya akaun Facebook yang menggunakan nama Kebawah Duli Paduka Baginda Sultan Pahang, Al-Sultan Abdullah Ri’ayatuddin Al-Mustafa Billah Shah Ibni Almarhum Sultan Haji Ahmad Shah dikesan malah aktif membalas komen pengguna lain sehingga menimbulkan kekeliruan. Istana Pahang menegaskan bahawa Paduka Baginda tidak mempunyai sebarang akaun [&#8230;]","Thu, 27 Mar 2025 00:52:00 +0000",https://sebenarnya.my/waspada-akaun-facebook-palsu-yang-menggunakan-identiti-kdpb-sultan-pahang/,Sebenarnya.my,0,439,56,False,True,False
Makluman: 50% Diskaun Bayaran Tol Sempena Hari Raya Aidilfitri 2025,Menurut kenyataan media Kementerian Kerja Raya (KKR): Pemberian diskaun tol akan dilaksanakan bermula dari jam 12.01 tengah malam 28 Mac 2025 (Jumaat) dan akan berakhir pada jam 11.59 malam 29 Mac 2025 (Sabtu). Diskaun tol akan diberikan hanya kepada kenderaan persendirian Kelas 1 sahaja di semua plaza tol kecuali plaza tol di sempadan negara iaitu [&#8230;],"Wed, 26 Mar 2025 10:52:00 +0000",https://sebenarnya.my/makluman-50-diskaun-bayaran-tol-sempena-hari-raya-aidilfitri-2025/,Sebenarnya.my,0,360,56,False,True,False
Tiada Sekatan Visa Baharu Dikenakan Ke Atas Rakyat Malaysia,"SEBENARNYA: Menurut kenyataan Kementerian Luar Negeri (KLN): KLN ingin menjelaskan bahawa tiada sekatan visa baharu yang dikenakan ke atas warganegara Malaysia yang ingin melakukan perjalanan ke luar negara. Penjelasan ini dibuat susulan penularan sebuah video yang mengelirukan di sebuah platform perkongsian video, yang secara palsu mendakwa bahawa lapan buah negara telah memperkenalkan keperluan visa baharu [&#8230;]","Tue, 25 Mar 2025 10:50:00 +0000",https://sebenarnya.my/tiada-sekatan-visa-baharu-dikenakan-ke-atas-rakyat-malaysia/,Sebenarnya.my,0,421,56,False,True,False
Waspada Taktik Penipuan Yang Mempromosikan Produk Dengan Menggunakan Gambar Ketua Pengarah MARDI Tanpa Kebenaran,Menurut Institut Penyelidikan dan Kemajuan Pertanian Malaysia (MARDI): Pihak MARDI ingin memaklumkan bahawa pihak mereka tidak pernah mengeluarkan atau mempromosikan sebarang produk seperti yang dipaparkan. Gambar Ketua Pengarah MARDI juga telah digunakan secara salah dan tanpa kebenaran dari Pihak MARDI. Orang ramai diingatkan agar tidak membuat sebarang transaksi melalui halaman tersebut. SUMBER: Facebook Rasmi MARDI,"Sun, 23 Mar 2025 14:55:00 +0000",https://sebenarnya.my/waspada-taktik-penipuan-yang-mempromosikan-produk-dengan-menggunakan-gambar-ketua-pengarah-mardi-tanpa-kebenaran/,Sebenarnya.my,0,422,55,False,False,False
Makluman: Harga Runcit Produk Petroleum Bagi Tempoh 20 Mac Hingga 26 Mac 2025,"Menurut kenyataan media Kementerian Kewangan (MOF): Seiring dengan perubahan harga pasaran minyak, Kerajaan memutuskan untuk mengurangkan harga runcit diesel di Semenanjung Malaysia sebanyak 3 sen kepada RM3.03 seliter bagi tempoh 20 Mac 2025 hingga 26 Mac 2025. Kerajaan akan terus memantau perkembangan pasaran dan menyelaras harga runcit diesel dengan mengambil kira pergerakan harga pasaran minyak [&#8230;]","Wed, 19 Mar 2025 12:28:00 +0000",https://sebenarnya.my/makluman-harga-runcit-produk-petroleum-bagi-tempoh-20-mac-hingga-26-mac-2025/,Sebenarnya.my,0,411,56,False,True,False
"Waspada Luruan Monsun Yang Berpotensi Menyebabkan Hujan Berterusan Di Sarawak, Sabah, Labuan dan Timur Semenanjung Sehingga 23 Mac 2025","Menurut Jabatan Meteorologi Malaysia (MET): Analisis terhadap model-model ramalan cuaca terkini menunjukkan luruan monsun dijangka berterusan sehingga 23 Mac 2025. Keadaan ini berpotensi menyebabkan hujan berterusan di Sarawak, Sabah, W.P. Labuan dan timur Semenanjung serta angin kencang dan laut bergelora di Laut China Selatan dalam tempoh berkenaan. Sehubungan itu, MET Malaysia telah mengeluarkan Amaran Hujan [&#8230;]","Tue, 18 Mar 2025 04:23:00 +0000",https://sebenarnya.my/waspada-luruan-monsun-yang-berpotensi-menyebabkan-hujan-berterusan-di-sarawak-sabah-labuan-dan-timur-semenanjung-sehingga-23-mac-2025/,Sebenarnya.my,0,424,56,False,True,False
Waspada Taktik Penipuan Yang Menyamar Sebagai HASiL Dengan Meminta Bayaran Tunggakan Melalui SMS,Menurut Lembaga Hasil Dalam Negeri Malaysia (HASiL): Berhati-hati apabila menerima khidmat pesanan ringkas (SMS) yang bertindak seolah-olah dari HASiL. Apa anda perlu buat: SUMBER: Facebook Rasmi HaSiL X Rasmi HaSiL Instagram Rasmi HaSiL,"Mon, 17 Mar 2025 03:03:00 +0000",https://sebenarnya.my/waspada-taktik-penipuan-yang-menyamar-sebagai-hasil-dengan-meminta-bayaran-tunggakan-melalui-sms/,Sebenarnya.my,0,237,33,False,False,False
Waspada Taktik Penipuan Yang Menyalahgunakan Jata Negara Dan Logo CSM Melalui Notis Palsu,"Menurut CyberSecurity Malaysia (CSM): CSM memaklumkan bahawa terdapat penyebaran notis amaran palsu yang menggunakan Jata Negara, logo CyberSecurity Malaysia, CyberSAFE, Cyber999, dan CyberCSI. Notis ini mengandungi maklumat yang tidak benar dan bertujuan untuk menipu penerima. SUMBER: Facebook Rasmi CSM X Rasmi CSM Instagram Rasmi CSM","Fri, 14 Mar 2025 00:00:00 +0000",https://sebenarnya.my/waspada-taktik-penipuan-yang-menyalahgunakan-jata-negara-dan-logo-csm-melalui-notis-palsu/,Sebenarnya.my,0,337,45,False,True,False
Waspada Luruan Monsun Dijangka Memasuki Rantau Negara Bermula Pada 17 Sehingga 21 Mac 2025,"Menurut Malaysian Meteorological Department (MET): Analisis terhadap model-model ramalan cuaca terkini menunjukkan luruan monsun dijangka memasuki rantau Negara bermula pada 17 sehingga 21 Mac 2025. Keadaan ini berpotensi menyebabkan angin kencang dan laut bergelora di Laut China Selatan serta hujan berterusan di Sabah, Sarawak dan selatan Semenanjung dalam tempoh berkenaan. Sehubungan dengan itu, MET Malaysia [&#8230;]","Thu, 13 Mar 2025 05:01:00 +0000",https://sebenarnya.my/waspada-luruan-monsun-dijangka-memasuki-rantau-negara-bermula-pada-17-sehingga-21-mac-2025/,Sebenarnya.my,0,423,56,False,True,False
Waspada Modus Operandi Penipuan Yang Meminta Pembayaran Cukai SST Melalui Invois Palsu,Menurut Jabatan Kastam Diraja Malaysia (JKDM): JKDM menasihatkan orang ramai agar berhati-hati dan tidak terpedaya dengan kewujudan invois palsu yang meminta penerima membuat pembayaran Cukai Jualan dan Perkhidmatan (SST). SUMBER: Facebook Rasmi JKDM X Rasmi JKDM Instagram Rasmi,"Thu, 13 Mar 2025 03:35:00 +0000",https://sebenarnya.my/waspada-modus-operandi-penipuan-yang-meminta-pembayaran-cukai-sst-melalui-invois-palsu/,Sebenarnya.my,0,279,38,False,False,False
Waspada Taktik Penipuan Yang Menggunakan Nama MARA Dengan Menawarkan Perkhidmatan Semakan Promosi Akaun Pinjaman MARA Sempena Bulan Ramadan,"Menurut Majlis Amanah Rakyat (MARA): Susulan tersebarnya dakwaan tawaran semakan promosi akaun pinjaman MARA sempena bulan Ramadan menerusi platform WhatsApp, pihak MARA tidak pernah melantik pihak ketiga bagi mempromosi dan memproses sebarang kemudahan tersebut. SUMBER: Facebook Rasmi MARA X Rasmi MARA Instagram Rasmi MARA","Wed, 12 Mar 2025 08:06:00 +0000",https://sebenarnya.my/waspada-taktik-penipuan-yang-menggunakan-nama-mara-dengan-menawarkan-perkhidmatan-semakan-promosi-akaun-pinjaman-mara-sempena-bulan-ramadan/,Sebenarnya.my,0,325,44,False,False,False
Sebaran Maklumat Tular Mengenai Bantuan Wang Ihsan Adalah Tidak Tepat,SEBENARNYA: Menurut Agensi Pengurusan Bencana Negara (NADMA): Orang ramai dinasihatkan supaya tidak menyebarkan maklumat palsu mengenai Bantuan Wang Ihsan (BWI). Sebarang maklumat sahih mengenai Bantuan Wang Ihsan (BWI) boleh dirujuk melalui portal rasmi NADMA. SUMBER: Facebook Rasmi NADMA X Rasmi NADMA Instagram Rasmi NADMA Instagram Rasmi NADMA Instagram Rasmi NADMA,"Wed, 12 Mar 2025 03:02:00 +0000",https://sebenarnya.my/sebaran-maklumat-tular-mengenai-bantuan-wang-ihsan-adalah-tidak-tepat/,Sebenarnya.my,0,370,50,False,False,False
Waspada Luruan Angin Timuran Dijangka Berterusan Sehingga 12 Mac 2025,Menurut Jabatan Meteorologi Malaysia (MET): Analisis terhadap model-model ramalan cuaca terkini menunjukkan luruan angin timuran yang sedang berlaku dijangka berterusan sehingga 12 Mac 2025. Keadaan ini berpotensi menyebabkan hujan berterusan di pantai timur Semenanjung Malaysia. MET Malaysia sentiasa memantau keadaan cuaca dari semasa ke semasa dan akan mengeluarkan Amaran Hujan Berterusan sebaik sahaja output model-model [&#8230;],"Sun, 09 Mar 2025 04:37:00 +0000",https://sebenarnya.my/waspada-luruan-angin-timuran-dijangka-berterusan-sehingga-12-mac-2025/,Sebenarnya.my,0,436,56,False,True,False
"Sebaran Tular Pengeluaran Wang Simpanan KWSP Sebanyak RM10,000 Hingga RM50,000 Adalah Tidak Benar",SEBENARNYA: Menurut Kumpulan Wang Simpanan Pekerja (KWSP): Jangan mudah percaya dengan apa yang anda lihat dan baca. Pastikan anda sentiasa semak dan dapatkan maklumat yang sahih di laman web serta media sosial rasmi KWSP. SUMBER: Facebook Rasmi KWSP Instagram Rasmi KWSP X Rasmi KWSP,"Fri, 07 Mar 2025 07:00:00 +0000",https://sebenarnya.my/sebaran-tular-pengeluaran-wang-simpanan-kwsp-sebanyak-rm10000-hingga-rm50000-adalah-tidak-benar/,Sebenarnya.my,0,284,44,False,False,False
"Waspada Taktik Penipuan Yang Menggunakan Nama Kerabat Diraja Pahang Dengan Menawarkan Bantuan Ramadan Sebanyak RM1,000 Di Media Sosial",Menurut Halaman Facebook Rasmi Istana Pahang (Kesultanan Pahang): Orang ramai diminta tidak terpedaya dengan satu tawaran &#8216;Bantuan Ramadan&#8217; yang tersebar di aplikasi TikTok dengan menggunakan nama YAM Tengku Puteri Raja Tengku Puteri Afzan Aminah Hafidzatullah. Penyamar yang menggunakan nama @tpafzanaminahafidzatul di aplikasi berkenaan memaklumkan bahawa bantuan Ramadan bernilai RM1000 akan dikurniakan oleh Kebawah Duli Paduka [&#8230;],"Thu, 06 Mar 2025 07:51:00 +0000",https://sebenarnya.my/waspada-taktik-penipuan-yang-menggunakan-nama-kerabat-diraja-pahang-dengan-menawarkan-bantuan-ramadan-sebanyak-rm1000-di-media-sosial/,Sebenarnya.my,0,453,56,False,True,False
Waspada Luruan Angin Timuran Dijangka Memasuki Rantau Negara Pada 7 Hingga 11 Mac 2025,"Menurut Jabatan Meteorologi Malaysia (MET): Analisis terhadap model-model ramalan cuaca terkini menunjukkan luruan angin timuran dijangka memasuki rantau negara pada 7 hingga 11 Mac 2025. Keadaan ini berpotensi menyebabkan hujan berterusan di Sabah dan Sarawak serta timur dan utara Semenanjung dalam tempoh berkenaan. Sehubungan itu, MET Malaysia telah mengeluarkan Amaran Hujan Berterusan (Waspada) yang melibatkan [&#8230;]","Thu, 06 Mar 2025 06:03:00 +0000",https://sebenarnya.my/waspada-luruan-angin-timuran-dijangka-memasuki-rantau-negara-pada-7-hingga-11-mac-2025/,Sebenarnya.my,0,426,56,False,True,False
Kerajaan Arab Saudi Mewajibkan Pengambilan Vaksin COVID-19 Kepada Bakal Jemaah Haji Berumur 65 Tahun Ke Atas Yang Menghidapi Penyakit Kronik,Menurut Tabung Haji (TH): TH akan mempertimbangkan untuk mengambil tindakan undang-undang terhadap sebaran maklumat melalui WhatsApp mengenai bahaya pengambilan vaksin bagi bakal jemaah haji. Hantaran tersebut adalah tidak bertanggungjawab. Pengambilan vaksin COVID-19 bagi bakal jemaah haji berumur 65 tahun ke atas yang mempunyai penyakit kronik atau sistem imun rendah adalah diwajibkan oleh Kerajaan Arab Saudi [&#8230;],"Wed, 05 Mar 2025 12:27:00 +0000",https://sebenarnya.my/kerajaan-arab-saudi-mewajibkan-pengambilan-vaksin-covid-19-kepada-bakal-jemaah-haji-berumur-65-tahun-ke-atas-yang-menghidapi-penyakit-kronik/,Sebenarnya.my,0,424,56,False,True,False
Makluman: Harga Runcit Produk Petroleum Bagi Tempoh 6 Mac Hingga 12 Mac 2025,"Menurut kenyataan media Kementerian Kewangan (MOF): Seiring dengan perubahan harga pasaran minyak, Kerajaan memutuskan untuk mengurangkan harga runcit RON97 sebanyak 5 sen kepada RM3.38 seliter dan harga runcit diesel di Semenanjung Malaysia sebanyak 5 sen kepada RM3.13 seliter bagi tempoh 6 Mac 2025 hingga 12 Mac 2025. Kerajaan akan terus memantau perkembangan pasaran dan menyelaras [&#8230;]","Wed, 05 Mar 2025 09:01:00 +0000",https://sebenarnya.my/makluman-harga-runcit-produk-petroleum-bagi-tempoh-6-mac-hingga-12-mac-2025/,Sebenarnya.my,0,396,56,False,True,False
